"indicationgroupid","cim10id"
"180","2601"
"180","2602"
"180","2603"
"180","2604"
"180","2605"
"180","2606"
"180","2607"
"180","2609"
"180","2610"
"180","2611"
"180","2612"
"180","2613"
"180","2614"
"180","2615"
"180","2617"
"180","2619"
"180","2620"
"180","2621"
"180","2624"
"180","2626"
"180","2629"
"180","2630"
"180","2632"
"180","2633"
"180","2638"
"180","2645"
"180","2741"
"180","2848"
"180","2849"
"180","18360"
"180","18361"
"180","18362"
"180","18363"
"180","18364"
"180","18365"
"180","18366"
"180","18451"
"180","18452"
"180","18453"
"180","18454"
"180","18455"
"180","18456"
"180","18457"
"180","18585"
"180","18586"
"180","18587"
"180","18588"
"180","18589"
"180","18590"
"180","18591"
"180","18592"
"180","18593"
"180","18594"
"180","18595"
"180","18596"
"180","18597"
"180","18598"
"180","18599"
"180","18600"
"180","18601"
"180","18602"
"180","18603"
"180","18604"
"180","18605"
"180","18606"
"180","18607"
"180","18608"
"180","18609"
"180","18610"
"180","18611"
"180","18612"
"180","18613"
"180","18614"
"180","18615"
"180","18616"
"180","18617"
"180","18618"
"180","18619"
"180","18620"
"180","18621"
"180","18622"
"180","18623"
"180","18624"
"180","18625"
"180","18626"
"180","18627"
"180","18628"
"180","18629"
"180","18630"
"180","18631"
"180","18632"
"180","18633"
"180","18634"
"180","18635"
"180","18636"
"180","18637"
"180","18638"
"180","18639"
"180","18640"
"180","18641"
"180","18642"
"180","18643"
"180","18644"
"180","18645"
"180","18646"
"180","18647"
"180","18648"
"180","18649"
"180","18650"
"180","18651"
"180","18652"
"180","18653"
"180","18654"
"180","18655"
"180","18656"
"180","18657"
"180","18658"
"180","18659"
"180","18660"
"180","18669"
"180","18670"
"180","19397"
"180","19398"
"180","19399"
"180","19400"
"180","19401"
"180","19402"
"180","19403"
"180","19411"
"180","19412"
"180","19413"
"180","19414"
"180","19415"
"180","19416"
"180","19417"
"180","19442"
"180","19443"
"180","19444"
"180","19445"
"180","19446"
"180","19447"
"180","19448"
"180","19473"
"180","19474"
"180","19475"
"180","19476"
"180","19477"
"180","19478"
"180","19479"
"180","19480"
"180","19481"
"180","19482"
"180","19483"
"180","19484"
"180","19485"
"180","19486"
"180","19487"
"180","19488"
"180","19489"
"180","19490"
"180","19491"
"180","19492"
"180","19493"
"180","19494"
"180","19499"
"180","19500"
"181","2721"
"181","2727"
"181","3083"
"181","3086"
"181","3088"
"181","11556"
"182","5305"
"182","5306"
"182","5307"
"182","5308"
"182","5309"
"182","5310"
"182","5311"
"182","5312"
"182","5325"
"182","5329"
"183","5314"
"183","5315"
"183","5316"
"183","5317"
"184","2381"
"184","2386"
"191","867"
"191","868"
"191","869"
"191","870"
"191","871"
"191","873"
"191","875"
"191","876"
"191","877"
"191","878"
"191","879"
"191","880"
"191","881"
"191","883"
"191","884"
"191","885"
"191","886"
"191","887"
"191","888"
"191","889"
"191","17441"
"193","5335"
"193","5336"
"193","5337"
"193","5339"
"193","5343"
"193","11645"
"193","11646"
"193","11647"
"194","5207"
"194","5208"
"194","5209"
"194","12964"
"194","12965"
"194","12966"
"194","12967"
"194","12968"
"194","12969"
"194","12970"
"194","12971"
"194","12974"
"194","12975"
"194","12976"
"194","12977"
"194","12978"
"194","12979"
"194","12980"
"194","12981"
"194","12983"
"194","12984"
"194","12985"
"194","12986"
"194","12987"
"194","12988"
"194","12989"
"194","12990"
"194","12992"
"194","12993"
"194","12994"
"194","12995"
"194","12996"
"194","12997"
"194","12998"
"194","12999"
"194","13001"
"194","13002"
"194","13003"
"194","13004"
"194","13005"
"194","13006"
"194","13007"
"194","13008"
"194","13010"
"194","13011"
"194","13012"
"194","13013"
"194","13014"
"194","13015"
"194","13016"
"194","13017"
"194","13024"
"194","13050"
"194","13051"
"194","13052"
"194","13053"
"194","13054"
"194","13055"
"194","13056"
"194","13057"
"194","13059"
"194","13060"
"194","13061"
"194","13062"
"194","13063"
"194","13064"
"194","13065"
"194","13066"
"194","13068"
"194","13069"
"194","13070"
"194","13071"
"194","13072"
"194","13073"
"194","13074"
"194","13075"
"194","13076"
"194","13077"
"194","13079"
"194","13080"
"194","13081"
"194","13082"
"194","13083"
"194","13084"
"194","13085"
"194","13086"
"194","13087"
"194","13088"
"194","13582"
"194","13583"
"194","13584"
"194","13585"
"194","13586"
"194","13587"
"194","13588"
"194","19181"
"194","19182"
"194","19183"
"194","19184"
"194","19185"
"194","19186"
"195","5089"
"195","5090"
"195","5091"
"196","5269"
"196","5270"
"196","5271"
"196","5272"
"196","5273"
"196","5275"
"196","5276"
"196","5277"
"196","5278"
"196","5281"
"196","5282"
"196","5283"
"196","5285"
"196","5286"
"196","5287"
"196","5288"
"196","5289"
"196","5290"
"196","5291"
"198","5347"
"198","5348"
"198","5349"
"198","5350"
"198","5351"
"198","5356"
"199","155"
"199","158"
"199","248"
"199","250"
"199","255"
"199","257"
"199","3306"
"199","3330"
"199","3333"
"199","3340"
"199","3627"
"199","4348"
"199","4625"
"199","5028"
"199","5029"
"199","5031"
"199","5032"
"199","5033"
"199","5034"
"199","5035"
"199","5036"
"199","5037"
"199","5039"
"199","5040"
"199","5041"
"199","5042"
"199","5043"
"199","5044"
"199","5053"
"199","5056"
"199","5057"
"199","5058"
"199","5059"
"199","9598"
"199","10516"
"199","17450"
"200","5382"
"200","5387"
"201","867"
"201","868"
"201","869"
"201","870"
"201","871"
"201","17441"
"202","520"
"202","847"
"202","873"
"202","2702"
"202","5142"
"202","5143"
"202","5144"
"202","5145"
"202","5146"
"202","5147"
"202","9963"
"204","5359"
"205","5158"
"205","5159"
"205","5160"
"205","5162"
"205","5163"
"205","5164"
"205","5165"
"205","5166"
"205","5168"
"205","5169"
"205","5170"
"205","5171"
"205","5172"
"205","5173"
"205","5174"
"205","5175"
"205","5176"
"205","5178"
"205","5179"
"205","5180"
"205","5181"
"205","5182"
"205","5183"
"205","5185"
"205","5186"
"205","5187"
"205","5188"
"205","5189"
"205","5361"
"205","5362"
"205","5363"
"205","5364"
"205","5365"
"205","5366"
"206","5111"
"206","5112"
"206","5113"
"206","5114"
"206","5115"
"206","5116"
"206","5117"
"206","5118"
"206","5119"
"206","5120"
"206","11515"
"207","1884"
"207","2418"
"207","2426"
"207","4645"
"207","4794"
"207","4853"
"207","4856"
"207","4858"
"207","4936"
"207","5001"
"207","5248"
"207","5249"
"207","5250"
"207","5253"
"207","5254"
"207","11474"
"207","17165"
"207","17280"
"207","17382"
"207","17389"
"207","17654"
"207","17680"
"208","5094"
"208","5095"
"208","5096"
"208","5097"
"209","3311"
"209","3632"
"209","5089"
"209","5090"
"209","5091"
"209","5094"
"209","5095"
"209","5096"
"209","5097"
"209","5100"
"209","5101"
"209","5102"
"209","5103"
"209","5104"
"209","5105"
"209","5106"
"209","5107"
"209","5108"
"209","5109"
"209","5111"
"209","5112"
"209","5113"
"209","5114"
"209","5115"
"209","5116"
"209","5117"
"209","5118"
"209","5119"
"209","5120"
"209","5122"
"209","5123"
"209","5124"
"209","5125"
"209","5126"
"209","5127"
"209","5128"
"209","5129"
"209","5130"
"209","5132"
"209","5133"
"209","5134"
"209","5135"
"209","5136"
"209","5138"
"209","5139"
"209","5140"
"209","5142"
"209","5143"
"209","5144"
"209","5145"
"209","5146"
"209","5147"
"209","5149"
"209","5150"
"209","5151"
"209","5152"
"209","5153"
"209","5154"
"209","5155"
"209","5156"
"209","5245"
"209","5246"
"209","5364"
"209","5366"
"209","13530"
"209","13538"
"210","5375"
"210","5416"
"210","5422"
"210","5426"
"210","11835"
"210","11836"
"210","11837"
"210","11838"
"210","11839"
"210","11840"
"210","11841"
"210","11842"
"210","11843"
"210","11960"
"210","11961"
"210","11962"
"210","11963"
"210","11964"
"210","11965"
"210","12030"
"210","12034"
"210","12145"
"210","12146"
"210","12147"
"210","12148"
"210","12149"
"210","12150"
"210","12151"
"210","12152"
"210","12293"
"210","12294"
"210","12295"
"210","12296"
"210","12376"
"210","12377"
"210","12378"
"210","12379"
"210","12462"
"210","12463"
"210","12464"
"210","12465"
"210","12466"
"210","12557"
"210","12558"
"210","12559"
"210","12560"
"210","12630"
"210","12631"
"210","12632"
"210","12633"
"210","12720"
"210","12721"
"210","12722"
"210","12723"
"210","12724"
"210","12804"
"210","12805"
"210","12806"
"210","12807"
"210","12808"
"210","12809"
"210","12810"
"210","12897"
"210","12910"
"210","12920"
"210","18177"
"210","18178"
"210","18179"
"210","18180"
"210","18181"
"212","5224"
"212","5225"
"212","5226"
"212","5227"
"212","5228"
"212","5234"
"212","5236"
"212","5237"
"214","620"
"214","627"
"214","639"
"214","5256"
"214","5257"
"214","5258"
"214","5259"
"214","5260"
"214","5261"
"214","5262"
"214","5263"
"214","5266"
"214","5267"
"214","11313"
"214","11315"
"214","11316"
"214","12455"
"217","5158"
"217","5159"
"217","5160"
"217","5161"
"217","5162"
"217","5163"
"217","5164"
"217","5165"
"217","5836"
"217","5837"
"217","5838"
"217","5839"
"217","5853"
"217","5855"
"217","5856"
"217","5857"
"217","5858"
"217","5859"
"217","5860"
"217","5861"
"217","5862"
"217","5863"
"217","5864"
"217","5972"
"217","5973"
"217","5974"
"217","5975"
"217","5976"
"217","5977"
"217","5978"
"217","5979"
"217","5980"
"217","5981"
"218","5335"
"218","5337"
"219","511"
"219","514"
"219","520"
"220","318"
"220","319"
"220","320"
"220","473"
"220","474"
"220","475"
"220","476"
"220","477"
"220","478"
"220","479"
"220","480"
"220","481"
"220","518"
"220","520"
"220","548"
"220","554"
"220","3409"
"220","3410"
"220","3429"
"220","3621"
"220","3645"
"220","4939"
"220","5019"
"220","5022"
"220","9586"
"220","9587"
"220","9588"
"220","9652"
"220","9653"
"220","9654"
"220","9959"
"220","10493"
"220","10496"
"223","3131"
"223","3303"
"223","6261"
"223","6262"
"223","6263"
"223","6264"
"223","6265"
"223","6266"
"223","6267"
"223","6270"
"223","6271"
"223","6272"
"223","6273"
"223","6274"
"223","6275"
"223","6276"
"223","6277"
"223","6278"
"223","6280"
"223","6281"
"223","6282"
"223","6283"
"223","6284"
"223","6285"
"223","6286"
"223","6288"
"223","6289"
"223","6290"
"223","6291"
"223","6292"
"223","6293"
"223","6294"
"223","6296"
"223","6297"
"223","6298"
"223","6299"
"223","6300"
"223","6301"
"223","6302"
"223","6303"
"223","6304"
"223","6305"
"223","6306"
"223","6307"
"223","6308"
"223","6309"
"223","6310"
"223","6311"
"223","6312"
"223","6313"
"223","6314"
"223","6315"
"223","6316"
"223","6317"
"223","6318"
"223","6319"
"223","6320"
"223","6321"
"223","6322"
"223","6323"
"223","6324"
"223","6325"
"223","6326"
"223","6327"
"223","6328"
"223","6329"
"223","6330"
"223","6331"
"223","6332"
"223","6333"
"223","6334"
"223","6335"
"223","6336"
"223","6337"
"223","6338"
"223","6339"
"223","6340"
"223","7099"
"223","7100"
"223","7101"
"223","7102"
"223","7103"
"223","7104"
"223","7105"
"223","7106"
"223","7107"
"223","7108"
"223","7109"
"223","7110"
"223","7111"
"223","7112"
"223","7113"
"223","7114"
"223","7115"
"223","7116"
"223","7117"
"223","7118"
"223","7119"
"223","7120"
"223","7121"
"223","7122"
"223","7123"
"223","7124"
"223","7125"
"223","7126"
"223","7127"
"223","7128"
"223","7129"
"223","7130"
"223","7131"
"223","7132"
"223","7133"
"223","7134"
"223","7135"
"223","7136"
"223","7137"
"223","7138"
"223","7139"
"223","7140"
"223","7141"
"223","7142"
"223","7143"
"223","7144"
"223","7145"
"223","7146"
"223","7147"
"223","7148"
"223","7149"
"223","7173"
"223","7174"
"223","7175"
"223","7176"
"223","7177"
"223","7178"
"223","7179"
"223","7180"
"223","7181"
"223","7183"
"223","7228"
"223","7229"
"223","7230"
"223","7231"
"223","7232"
"223","7233"
"223","7234"
"223","7235"
"223","7236"
"223","7237"
"223","7238"
"226","11439"
"227","5391"
"227","5396"
"228","314"
"228","316"
"228","318"
"228","320"
"228","640"
"228","646"
"228","9643"
"228","9644"
"228","9650"
"228","9653"
"228","9944"
"228","9945"
"228","10189"
"228","10233"
"230","3651"
"230","3652"
"230","3656"
"230","3659"
"230","3663"
"230","3664"
"230","3666"
"230","3667"
"230","3668"
"230","3690"
"230","3693"
"230","4266"
"230","4271"
"230","13398"
"231","727"
"231","728"
"231","729"
"231","732"
"231","733"
"231","734"
"231","736"
"231","737"
"231","738"
"231","740"
"231","741"
"231","742"
"231","743"
"231","1891"
"231","1954"
"231","3281"
"231","4939"
"231","9390"
"231","10294"
"231","10296"
"231","17409"
"231","17411"
"232","12919"
"232","13362"
"232","13366"
"234","9433"
"234","13512"
"234","13513"
"234","13514"
"234","13515"
"234","13516"
"234","13517"
"234","13518"
"234","13519"
"234","17991"
"234","17992"
"234","17993"
"234","17994"
"234","17995"
"234","17996"
"234","17997"
"234","17998"
"234","17999"
"234","18000"
"234","18001"
"234","18002"
"234","18003"
"234","18004"
"234","19230"
"234","19302"
"234","19303"
"234","19304"
"234","19305"
"234","19306"
"234","19307"
"234","19308"
"234","19309"
"234","19310"
"234","19311"
"234","19312"
"234","19975"
"234","19977"
"234","19978"
"234","19979"
"234","19980"
"235","4234"
"235","4262"
"236","1994"
"236","5194"
"236","5195"
"236","5196"
"236","5197"
"236","5198"
"236","5199"
"236","5200"
"236","5201"
"236","5202"
"236","5234"
"236","10664"
"236","11296"
"236","13431"
"236","13454"
"237","433"
"237","3713"
"237","3714"
"237","3715"
"237","3716"
"237","3717"
"237","3718"
"237","3719"
"237","3720"
"237","3722"
"237","3727"
"237","11566"
"237","13423"
"237","18095"
"238","619"
"238","620"
"238","621"
"238","622"
"238","623"
"238","624"
"238","625"
"238","626"
"238","627"
"241","2716"
"241","2717"
"241","11653"
"241","11657"
"242","2264"
"242","2271"
"242","2383"
"242","10611"
"242","10614"
"242","10615"
"243","2836"
"243","2844"
"243","2848"
"243","2849"
"243","2850"
"243","2851"
"243","2852"
"243","2853"
"243","2854"
"243","2855"
"243","2856"
"243","2857"
"243","2862"
"243","2870"
"243","2874"
"243","2881"
"243","2887"
"243","2902"
"243","2903"
"243","2904"
"244","4120"
"244","4123"
"244","6756"
"244","6759"
"245","4623"
"245","6763"
"246","3044"
"246","3045"
"246","3046"
"246","3047"
"246","3048"
"249","5061"
"249","5062"
"249","5063"
"249","5064"
"249","5065"
"249","5066"
"249","5067"
"249","5068"
"249","5071"
"249","5072"
"249","5073"
"249","5074"
"249","5076"
"249","5077"
"249","5078"
"249","5079"
"249","5080"
"249","5081"
"249","5083"
"249","5084"
"249","5085"
"249","5086"
"249","5087"
"249","5161"
"249","5162"
"249","5165"
"249","5168"
"249","5175"
"249","5206"
"249","5208"
"249","5209"
"249","5211"
"251","5328"
"251","5329"
"252","621"
"252","622"
"252","625"
"252","626"
"252","627"
"252","639"
"252","646"
"252","5057"
"252","5059"
"252","5153"
"252","5156"
"255","4796"
"255","4798"
"255","4990"
"255","4992"
"257","17660"
"257","17932"
"257","17933"
"257","17934"
"257","17935"
"257","17936"
"257","17937"
"257","17938"
"257","17939"
"257","17940"
"257","17941"
"260","2122"
"260","4668"
"260","4669"
"260","4670"
"260","4671"
"260","4672"
"260","4673"
"260","4674"
"260","4675"
"260","4676"
"260","4678"
"260","4679"
"260","4680"
"260","4681"
"260","4682"
"260","4683"
"260","4684"
"260","4685"
"260","4686"
"260","4688"
"260","4689"
"260","4690"
"260","4691"
"260","4692"
"260","4693"
"260","4694"
"260","4695"
"260","4696"
"260","4698"
"260","4699"
"260","4700"
"260","4701"
"260","4702"
"260","4703"
"260","4704"
"260","4705"
"260","4706"
"260","4708"
"260","5006"
"260","5008"
"260","18084"
"260","18115"
"261","2700"
"261","4718"
"261","11469"
"262","637"
"262","645"
"262","646"
"263","4811"
"263","4828"
"263","4830"
"263","4831"
"263","4833"
"263","4834"
"263","11490"
"263","16986"
"264","4785"
"264","4787"
"264","4788"
"264","4789"
"264","4790"
"264","4791"
"264","4792"
"264","4854"
"265","33"
"265","34"
"265","35"
"265","4795"
"265","4796"
"265","4798"
"266","9461"
"266","9769"
"266","11467"
"266","11520"
"266","11620"
"266","11623"
"267","847"
"267","4175"
"267","4176"
"267","4177"
"267","4178"
"267","4179"
"267","4180"
"267","4181"
"267","4182"
"267","4183"
"267","4184"
"267","4836"
"267","4837"
"267","4838"
"267","4839"
"267","4840"
"267","4841"
"267","4854"
"267","4857"
"267","4858"
"267","9934"
"267","9937"
"267","10241"
"267","10244"
"267","20171"
"268","17345"
"269","522"
"269","523"
"269","526"
"269","527"
"269","528"
"269","529"
"269","531"
"269","532"
"269","533"
"269","534"
"269","536"
"269","537"
"269","538"
"269","539"
"269","540"
"269","541"
"269","542"
"269","543"
"269","580"
"269","762"
"269","4939"
"269","10292"
"269","10296"
"269","18238"
"271","13424"
"272","13461"
"272","13463"
"272","13467"
"272","13468"
"272","13537"
"272","13538"
"272","17267"
"272","17269"
"272","17270"
"272","17271"
"272","17273"
"272","17274"
"272","17275"
"272","19187"
"272","19188"
"273","4942"
"273","4943"
"273","4944"
"273","4945"
"273","4946"
"273","4947"
"273","4948"
"274","4974"
"274","4975"
"274","4978"
"274","4979"
"274","4989"
"274","4992"
"274","18867"
"274","18868"
"276","4778"
"276","4779"
"276","4780"
"276","4781"
"276","4782"
"276","5865"
"276","5866"
"276","5867"
"276","5868"
"276","5869"
"276","5870"
"276","5871"
"276","5872"
"276","5873"
"276","5874"
"276","5875"
"276","5982"
"276","5983"
"276","5984"
"276","5985"
"276","5986"
"276","5987"
"276","5988"
"276","5989"
"276","5990"
"276","5991"
"276","5992"
"278","3010"
"278","3011"
"278","4903"
"278","4904"
"278","4905"
"278","41126"
"279","4824"
"279","4825"
"279","4826"
"282","4648"
"282","4649"
"282","4652"
"282","4709"
"282","4710"
"282","4711"
"282","4712"
"282","4713"
"282","4714"
"282","4715"
"282","11475"
"284","17457"
"284","17458"
"284","17460"
"284","17462"
"284","17463"
"284","17465"
"284","17467"
"284","17468"
"284","17470"
"284","17473"
"284","17474"
"284","17475"
"284","17476"
"284","17477"
"284","17478"
"284","17479"
"284","17480"
"284","17481"
"284","17483"
"284","17484"
"284","17485"
"284","17486"
"284","17488"
"284","17489"
"284","17491"
"284","17492"
"284","17493"
"284","17494"
"284","17495"
"284","17499"
"284","17500"
"284","17501"
"285","4816"
"285","4818"
"285","4820"
"285","4822"
"285","4868"
"285","4869"
"285","4870"
"285","9624"
"285","9626"
"285","9629"
"285","13465"
"285","13468"
"287","2428"
"287","2429"
"287","2430"
"287","2431"
"287","2432"
"287","3000"
"287","3001"
"287","3002"
"287","3003"
"287","3004"
"287","18297"
"287","18298"
"287","18299"
"287","18300"
"287","18301"
"287","18302"
"287","18303"
"287","18304"
"287","18305"
"287","18306"
"287","19355"
"287","19356"
"287","19357"
"287","19358"
"287","19359"
"287","19360"
"287","19361"
"287","19362"
"287","19363"
"287","19364"
"287","19657"
"287","19658"
"287","19659"
"287","19660"
"287","19661"
"287","19662"
"287","19663"
"287","19664"
"287","19665"
"287","19666"
"287","19667"
"287","19668"
"287","19669"
"287","19670"
"287","19671"
"287","19672"
"287","19673"
"287","19674"
"287","19675"
"287","19676"
"287","19677"
"287","19678"
"287","19679"
"287","19680"
"287","19681"
"287","19682"
"287","19683"
"287","19684"
"287","19685"
"287","19686"
"287","19823"
"287","19824"
"287","19825"
"287","19826"
"287","19827"
"287","19828"
"287","19829"
"287","19830"
"287","19831"
"287","19832"
"287","19833"
"287","19834"
"287","19835"
"287","19836"
"287","19837"
"287","19838"
"287","19839"
"287","19840"
"287","19841"
"287","19842"
"287","19843"
"287","19844"
"287","19845"
"287","19846"
"287","19847"
"287","19848"
"287","19849"
"287","19850"
"287","19851"
"287","19852"
"288","11604"
"289","3190"
"289","3192"
"289","3193"
"289","3194"
"289","3213"
"289","3214"
"289","3215"
"289","10688"
"290","2964"
"290","2967"
"290","2968"
"290","2969"
"290","2970"
"290","2971"
"290","2972"
"290","2973"
"290","2998"
"290","3254"
"291","2447"
"291","3015"
"291","3555"
"291","19390"
"291","19391"
"291","19392"
"291","19393"
"291","19394"
"291","19928"
"291","19931"
"291","19934"
"291","19937"
"291","19940"
"293","11557"
"293","11558"
"293","20060"
"293","20061"
"293","20062"
"293","20063"
"295","93"
"295","94"
"295","95"
"295","96"
"295","117"
"295","120"
"295","135"
"295","136"
"295","186"
"295","189"
"295","207"
"295","214"
"295","353"
"295","355"
"295","396"
"295","399"
"295","424"
"295","426"
"295","427"
"295","428"
"295","429"
"295","430"
"295","476"
"295","481"
"295","484"
"295","488"
"295","491"
"295","496"
"295","501"
"295","506"
"295","508"
"295","510"
"295","573"
"295","587"
"295","591"
"295","642"
"295","646"
"295","698"
"295","703"
"295","763"
"295","766"
"295","2907"
"295","2908"
"295","2909"
"295","2910"
"295","2911"
"295","2912"
"295","2914"
"295","2917"
"295","2918"
"295","2920"
"295","2921"
"295","2922"
"295","2923"
"295","2924"
"295","2928"
"295","2930"
"295","4266"
"295","4271"
"295","17450"
"296","213"
"296","284"
"296","3018"
"296","3021"
"296","3542"
"296","3555"
"297","2967"
"297","2972"
"297","17026"
"300","3169"
"302","4889"
"302","4892"
"302","4901"
"302","4910"
"302","4911"
"302","4914"
"302","4915"
"302","4916"
"302","4917"
"302","4918"
"302","4925"
"302","4926"
"302","4928"
"302","4965"
"302","4970"
"302","4971"
"302","11027"
"303","2315"
"303","2320"
"304","2984"
"304","2986"
"304","2987"
"304","2988"
"304","3099"
"304","3102"
"304","11452"
"304","11520"
"305","11814"
"306","4264"
"306","4265"
"306","4266"
"306","4269"
"306","4270"
"306","4271"
"307","2408"
"307","3207"
"307","18295"
"307","18296"
"308","2139"
"308","2142"
"309","13400"
"309","13404"
"310","3563"
"310","3564"
"310","3568"
"310","3569"
"310","3570"
"310","3571"
"310","3572"
"310","3573"
"310","3574"
"310","3575"
"310","3577"
"310","3578"
"310","3579"
"310","3580"
"310","3581"
"311","2956"
"311","2958"
"312","4399"
"312","4400"
"312","4401"
"312","4402"
"313","4254"
"313","4307"
"313","4308"
"313","4309"
"313","4310"
"313","4311"
"313","4312"
"313","4313"
"313","4314"
"313","4315"
"313","4316"
"313","4319"
"313","4320"
"313","4321"
"313","4380"
"313","4394"
"313","41147"
"314","4380"
"314","4383"
"314","4384"
"314","4385"
"314","4386"
"314","4388"
"314","4389"
"314","4390"
"314","4391"
"314","4392"
"314","4394"
"314","4395"
"314","4396"
"314","4397"
"314","4404"
"314","4496"
"314","4500"
"314","4505"
"314","4506"
"314","4507"
"314","4509"
"314","10934"
"317","2387"
"317","2388"
"317","2389"
"317","2390"
"317","2391"
"317","10631"
"318","3342"
"318","3351"
"319","287"
"319","895"
"319","1998"
"319","2000"
"319","2002"
"319","2003"
"319","2388"
"319","2391"
"319","4405"
"319","4407"
"319","4409"
"319","4410"
"319","4412"
"319","4413"
"319","4414"
"319","4415"
"319","4416"
"319","4417"
"319","4418"
"319","4419"
"319","4420"
"319","4422"
"319","4423"
"319","4424"
"319","4425"
"319","4427"
"319","4428"
"319","4429"
"319","4430"
"319","4431"
"319","4432"
"319","4433"
"319","4434"
"319","4435"
"319","4436"
"319","4442"
"319","4443"
"319","4444"
"319","4451"
"319","4452"
"319","4453"
"319","4454"
"319","4455"
"319","4456"
"319","4460"
"319","4462"
"319","4463"
"319","4464"
"319","4465"
"319","4479"
"319","4519"
"319","4520"
"321","4926"
"321","18081"
"322","103"
"322","264"
"322","267"
"322","279"
"322","287"
"322","478"
"322","761"
"322","3414"
"322","3415"
"322","3417"
"322","3418"
"322","3429"
"322","3461"
"322","3462"
"322","3529"
"323","4439"
"323","4444"
"323","4450"
"323","4455"
"323","4456"
"323","4457"
"323","4494"
"323","4495"
"323","4496"
"323","4500"
"323","4503"
"323","4504"
"323","4505"
"323","4506"
"323","4507"
"323","11462"
"323","11464"
"323","13405"
"324","3273"
"324","10386"
"324","10544"
"324","11908"
"324","11909"
"324","11910"
"324","11932"
"324","11933"
"324","11934"
"325","196"
"325","352"
"325","355"
"325","480"
"325","4253"
"325","4254"
"325","4255"
"325","4257"
"325","4258"
"325","4369"
"325","4370"
"325","11446"
"325","11447"
"326","4237"
"326","4238"
"326","4239"
"326","4240"
"326","4241"
"326","4242"
"326","4243"
"326","13399"
"326","13404"
"327","11444"
"329","3221"
"329","3222"
"329","3223"
"329","3226"
"329","3227"
"329","3231"
"329","3232"
"329","3235"
"329","3236"
"329","3238"
"329","3239"
"329","3241"
"329","3242"
"329","3243"
"329","3244"
"329","11520"
"329","11526"
"331","79"
"331","80"
"331","90"
"331","91"
"331","194"
"331","195"
"331","196"
"331","264"
"331","299"
"331","309"
"331","352"
"331","355"
"331","475"
"331","503"
"331","518"
"331","690"
"331","691"
"331","692"
"331","695"
"331","3637"
"331","3641"
"331","3651"
"331","3652"
"331","3653"
"331","3654"
"331","3655"
"331","3656"
"331","3659"
"331","3660"
"331","3661"
"331","3662"
"331","3663"
"331","3664"
"331","3666"
"331","3667"
"331","3668"
"331","3670"
"331","3677"
"331","3678"
"331","3679"
"331","3680"
"331","3681"
"331","3690"
"331","3691"
"331","3703"
"331","3704"
"331","4234"
"331","4237"
"331","4238"
"331","4239"
"331","4240"
"331","4241"
"331","4242"
"331","4243"
"331","4245"
"331","4246"
"331","4247"
"331","4249"
"331","4250"
"331","4251"
"331","4253"
"331","4258"
"331","4260"
"331","4261"
"331","4262"
"331","4324"
"331","4325"
"331","4326"
"331","4327"
"331","4328"
"331","4331"
"331","4332"
"331","4333"
"331","4335"
"331","4336"
"331","4337"
"331","4338"
"331","4339"
"331","4340"
"331","4341"
"331","4348"
"331","4354"
"331","4355"
"331","4356"
"331","4357"
"331","4358"
"331","4359"
"331","4360"
"331","4362"
"331","4363"
"331","4374"
"331","4375"
"331","4376"
"331","4377"
"331","4378"
"331","4379"
"331","11456"
"331","13398"
"331","13399"
"333","495"
"333","635"
"333","639"
"333","645"
"333","694"
"333","3627"
"333","3628"
"333","3629"
"333","3630"
"333","3632"
"333","3633"
"333","3634"
"333","3645"
"333","3646"
"333","3691"
"333","3747"
"335","515"
"335","11613"
"335","11616"
"335","18083"
"338","351"
"338","355"
"338","517"
"338","637"
"338","646"
"338","4568"
"338","4569"
"338","4570"
"338","4571"
"338","4572"
"338","4573"
"338","4574"
"338","4576"
"338","4577"
"338","4578"
"338","4579"
"338","4580"
"338","4623"
"338","4624"
"338","4625"
"338","4634"
"338","5253"
"338","5254"
"344","13463"
"344","13468"
"344","17324"
"345","617"
"345","18183"
"346","3651"
"346","3653"
"346","3654"
"346","3655"
"346","3656"
"347","4261"
"347","4262"
"347","4324"
"347","4331"
"347","4332"
"347","4343"
"347","4344"
"347","4345"
"347","4346"
"348","4335"
"348","4336"
"348","4337"
"348","4338"
"348","4339"
"348","4340"
"348","4341"
"351","180"
"351","183"
"351","251"
"351","767"
"351","4273"
"351","4274"
"351","4275"
"351","4276"
"351","4277"
"351","4278"
"351","4279"
"351","4281"
"351","4282"
"351","4283"
"351","4284"
"351","4285"
"351","4286"
"351","4287"
"351","4288"
"351","4289"
"351","4290"
"351","4292"
"351","4293"
"351","4295"
"351","4296"
"351","4297"
"351","4298"
"351","4299"
"351","4301"
"351","4302"
"351","4303"
"351","4304"
"351","4305"
"351","4446"
"351","4447"
"351","4467"
"351","4468"
"351","4475"
"351","4477"
"351","4497"
"351","4500"
"353","3815"
"353","3819"
"353","3894"
"353","9417"
"353","9418"
"353","9419"
"353","9420"
"353","9421"
"353","9436"
"353","9437"
"353","9438"
"353","9439"
"353","9440"
"353","9445"
"353","9446"
"353","9463"
"353","9803"
"353","9810"
"353","9888"
"353","9893"
"353","10266"
"353","10269"
"353","11547"
"353","11553"
"353","13441"
"353","13445"
"353","17639"
"353","17640"
"353","17641"
"353","18044"
"353","18045"
"353","18046"
"353","18047"
"353","18050"
"353","18209"
